#
#  ecocyc 20.0 Genes link table generated on Mon Apr 18, 2016
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   EG#          = EcoGene identifier
#   b#           = Blattner Genbank record identifier
#   y-name       = EcoGene y-name assigned in 1998 if the function was not established at that time
#   CGSC-ID      = Coli Genetic Stock Center identifier
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
G7841	EG12479	b4161	yjeQ		P39286	rsgA
EG30081	EG30081	b4009		199		rrlE
EG11179	EG11179	b3170	yhbC		P0A8A8	rimP
EG10908	EG10908	b3230		17596	P0A7X3	rpsI
EG10885	EG10885	b2185		242	P68919	rplY
EG10869	EG10869	b3305		258	P0AG55	rplF
EG50002	EG50002	b3185		241	P0A7L8	rpmA
EG30078	EG30078	b3970		202		rrlB
EG10975	EG10975	b2576		32859	P21507	srmB
EG10905	EG10905	b4200		225	P02358	rpsF
EG10882	EG10882	b3315		245	P61175	rplV
EG10866	EG10866	b3320		261	P60438	rplC
EG30091	EG30091	b3272		33643		rrfF
EG30075	EG30075	b2588		205		rrfG
EG10918	EG10918	b3316		213	P0A7U3	rpsS
EG10902	EG10902	b3314		228	P0A7V3	rpsC
EG10879	EG10879	b3304		248	P0C018	rplR
EG10835	EG10835	b2784		306	P0AG20	relA
EG30088	EG30088	b4007		185		rrsE
EG30072	EG30072	b3759		208		rrfC
EG10915	EG10915	b2609		216	P0A7T3	rpsP
EG10892	EG10892	b3703		235	P0A7P5	rpmH
EG10876	EG10876	b3301		251	P02413	rplO
EG10210	EG10210	b1343		32058	P21693	dbpA
EG30085	EG30085	b3968		188		rrsB
EG30027	EG30027	b0455		18373		ffs
EG10912	EG10912	b3298		219	P0A7S9	rpsM
EG10889	EG10889	b3936		237	P0A7M9	rpmE
EG10873	EG10873	b3986		254	P0A7K2	rplL
EG30082	EG30082	b2589		198		rrlG
EG11231	EG11231	b1717		17602	P0A7Q1	rpmI
EG10909	EG10909	b3321		222	P0A7R5	rpsJ
EG10886	EG10886	b3637		240	P0A7M2	rpmB
EG10870	EG10870	b4203		257	P0A7R1	rplI
EG50004	EG50004	b0953		31760	P0AFW2	rmf
EG30079	EG30079	b3758		201		rrlC
EG11151	EG11151	b2597	yfiA		P0AD49	raiA
EG10906	EG10906	b3341		224	P02359	rpsG
EG10883	EG10883	b3318		244	P0ADZ0	rplW
EG10867	EG10867	b3319		260	P60723	rplD
EG30100	EG30100	b2621		35783		ssrA
EG30076	EG30076	b0205		204		rrfH
EG10919	EG10919	b0023		212	P0A7U7	rpsT
EG10903	EG10903	b3296		227	P0A7V8	rpsD
EG10880	EG10880	b2606		247	P0A7K6	rplS
EG10864	EG10864	b3984		263	P0A7L0	rplA
EG30089	EG30089	b2591		184		rrsG
EG30073	EG30073	b3274				rrfD
EG10916	EG10916	b3311		215	P0AG63	rpsQ
EG10900	EG10900	b0911		230	P0AG67	rpsA
EG10877	EG10877	b3313		250	P0ADY7	rplP
EG10215	EG10215	b3162		33472	P0A9P6	deaD
EG11923	EG11923	b4026	yjbE		P0AF45	yjbE
EG11423	EG11423	b3623		33791	P27242	waaU
EG11553	EG11553	b3176	yhbF	38690	P31120	glmM
EG11353	EG11353	b3626		17611	P27129	waaJ
EG10546	EG10546	b0182		404	P10441	lpxB
EG12666	EG12666	b0524	ybbF		P43341	lpxH
EG11457	EG11457	b3793		33930	P27835	wzyE
EG11350	EG11350	b3629		28949	P27126	waaS
EG10464	EG10464	b1054		31878	P0ACV0	lpxL
EG12274	EG12274	b3561	yiaH		P37669	wecH
EG11454	EG11454	b3789	yifG		P61887	rffH
EG11339	EG11339	b3631		15583	P25740	waaG
EG10316	EG10316	b0179		775	P21645	lpxD
EG11981	EG11981	b2036	yefE		P37747	glf
EG11451	EG11451	b3786	yifF	33915	P27828	wecB
EG11189	EG11189	b3621	yibC	300	P24173	waaC
EG11978	EG11978	b2039		297	P37744	rfbA
EG11424	EG11424	b3622		28438	P27243	waaL
EG11361	EG11361	b2064	yegA		P28249	asmA
EG10614	EG10614	b1855		32359	P24205	lpxM
G7241	EG12901	b2378			P0ACV2	lpxP
G7047	EG31118	b1954				dsrA
EG11458	EG11458	b3794		33948	P27836	rffM
EG11351	EG11351	b3628		17617	P27127	waaB
EG12411	EG12411	b2040		295	P37760	rfbD
EG11455	EG11455	b3790	yifH		P27832	rffC
EG11340	EG11340	b3630		298	P25741	waaP
EG11982	EG11982	b2035	yefF		P37748	wbbH
EG11452	EG11452	b3787		293	P27829	wecC
EG11198	EG11198	b3730	yieA	29106	P0ACC7	glmU
EG11979	EG11979	b2038		38129	P37745	rfbC
EG11425	EG11425	b3625		33828	P27240	waaY
EG10840	EG10840	b3784		294	P0AC78	rfe
EG10820	EG10820	b1951		17980	P0DMC9	rcsA
G7800	EG14320	b4481	yifM		P56258	rffT
EG11352	EG11352	b3627		17614	P27128	waaO
EG10545	EG10545	b0181		17665	P0A722	lpxA
G7090	EG13406	b2027			P76372	wzzB
EG12412	EG12412	b2041		296	P37759	rfbB
EG11456	EG11456	b3791	yifI		P27833	wecE
EG11341	EG11341	b3632		33801	P25742	waaQ
EG10382	EG10382	b3729		706	P17169	glmS
EG12210	EG12210	b3620		28434	P37692	waaF
EG11453	EG11453	b3788		33925	P27830	rffG
EG11295	EG11295	b3785	yifC		P0AG00	wzzE
EG10265	EG10265	b0096		815	P0A725	lpxC
EG11980	EG11980	b2037		37353	P37746	rfbX
EG11426	EG11426	b3624		33824	P27241	waaZ
EG11188	EG11188	b3618	yibB		P25666	htrL
EG10162	EG10162	b2048		37429	P24175	cpsG
G7091	EG13407	b2028	yefA		P76373	ugd
EG11502	EG11502	b0196		29845	P69411	rcsF
EG10822	EG10822	b2218		17974	P14376	rcsC
EG10520	EG10520	b3633		33819	P0AC75	waaA
EG10362	EG10362	b0759		724	P09147	galE
EG11787	EG11787	b2053	yefN		P0AC88	gmd
EG11788	EG11788	b2052	yefB		P32055	fcl
EG11409	EG11409	b0915	ycaH		P27300	lpxK
EG10821	EG10821	b2217		17977	P69407	rcsB
EG10366	EG10366	b0758		720	P09148	galT
G7239	EG14376	b2376	ypdI		O32528	ypdI
EG11319	EG11319	b1236	ychD	719	P0AEP3	galU
EG10566	EG10566	b1613		525	P00946	manA
EG10363	EG10363	b0757		723	P0A6T3	galK
EG10161	EG10161	b2049		18460	P24174	cpsB
EG11654	EG11654	b1939		18322	P0ABZ1	fliG
EG10229	EG10229	b2321			P15286	flk
G364	EG20264	b1079		752	P0A6S0	flgH
EG11388	EG11388	b1925		30736	P26608	fliS
G361	EG14269	b1076		766	P75937	flgE
EG11346	EG11346	b1937		763	P0A8T5	fliE
G379	EG20268	b1943		770	P52614	fliK
G358	EG14266	b1073		750	P0ABW9	flgB
EG10602	EG10602	b1889		490	P0AF06	motB
G370	EG14273	b1879		768	P76298	flhA
EG11976	EG11976	b1949		760	P0AC07	fliQ
EG10322	EG10322	b1944		18316	P0ABX8	fliL
G365	EG20265	b1080		764	P0A6S3	flgI
EG11656	EG11656	b1940		18319	P31068	fliH
EG10319	EG10319	b1891		767	P0ABY7	flhC
EG11389	EG11389	b1926		30739	P0ABY2	fliT
G362	EG14270	b1077		753	P75938	flgF
EG11347	EG11347	b1938		17707	P25798	fliF
G6562	EG12665	b1070			P43533	flgN
G359	EG14267	b1074		754	P0ABX2	flgC
EG10841	EG10841	b1924		748	P24216	fliD
G377	EG20266	b1941		772	P52612	fliI
EG11977	EG11977	b1950		761	P33135	fliR
EG10323	EG10323	b1945		774	P06974	fliM
G366	EG14272	b1081		751	P75942	flgJ
EG11967	EG11967	b1082		758	P33235	flgK
EG10320	EG10320	b1892		749	P0A8S9	flhD
EG11545	EG11545	b1083		757	P29744	flgL
G363	EG14271	b1078		765	P0ABX5	flgG
EG11355	EG11355	b1922		771	P0AEM6	fliA
G7028	EG14035	b1880	yecQ		P76299	flhB
G360	EG14268	b1075		755	P75936	flgD
EG11224	EG11224	b1947		17510	P22586	fliO
G378	EG20267	b1942		762	P52613	fliJ
G357	EG20263	b1072		756	P75933	flgA
EG10324	EG10324	b1946		18313	P15070	fliN
G369	EG12664	b1071			P0AEM4	flgM
EG11975	EG11975	b1948		759	P0AC05	fliP
EG10321	EG10321	b1923		649	P04949	fliC
EG11914	EG11914	b3955	yijP		P0CB39	eptC
EG11821	EG11821	b0451	ybaG		P69681	amtB
EG11700	EG11700	b0751			P0AFK2	pnuC
EG11631	EG11631	b0856		31700	P31135	potH
EG11541	EG11541	b3747		81	P63183	kup
EG11313	EG11313	b3907		34185	P27125	rhaT
G7840	EG12478	b4159	yjeP		P39285	mscM
EG11186	EG11186	b3562	yiaA		P0ADJ8	yiaA
G7586	EG14229	b3047	yqiH		P77616	yqiH
EG11034	EG11034	b4355		63	P02942	tsr
G7320	EG14208	b2512	yfgL		P77774	bamB
EG10938	EG10938	b0408		17893	P0AG90	secD
G7159	EG14084	b2246	yfaV		P76470	yfaV
EG10766	EG10766	b3300		18037	P0AGA2	secY
G6950	EG14005	b1755	ynjC		P76224	ynjC
EG10685	EG10685	b3258		10818	P16256	panF
G6854	EG12951	b1596	ynfM		P43531	ynfM
EG10617	EG10617	b3161		478	P0AAD2	mtr
G6622	EG13897	b1193	ycgP		P0C960	emtA
EG10556	EG10556	b4032		530	P68183	malG
G6461	EG13694	b0878	ybjY		P75830	macA
EG10476	EG10476	b2723		33166	P16429	hycC
G6338	EG13538	b0612	ybdS		P0AE74	citT
EG10344	EG10344	b0089		30409	P0ABG4	ftsW
G6206	EG13293	b0353	yaiK		P77589	mhpT
EG10262	EG10262	b0583		819	P19925	entD
EG13159	EG13159	b2406			P45562	xapB
EG10174	EG10174	b0734		9469	P0ABK2	cydB
EG12661	EG12661	b0654			P0AER3	gltJ
EG10104	EG10104	b3733		27	P0ABA6	atpG
EG12469	EG12469	b4130	yjdL		P39276	dtpC
EG10008	EG10008	b4003		34249	P14377	zraS
EG12281	EG12281	b3577	yiaM		P37674	yiaM
EG12169	EG12169	b2198	yojM	36584	P0ABM5	ccmD
EG12092	EG12092	b2278		32646	P33607	nuoL
EG12032	EG12032	b2164	yeiM		P33024	psuT
EG11891	EG11891	b2008	yeeA		P33011	yeeA
EG11798	EG11798	b0106	yacD		P36646	hofC
EG11689	EG11689	b3662	yicM		P0ADL1	nepI
EG11622	EG14374	b0449			P0AAG5	mdlB
EG11491	EG11491	b4044		854	P28303	dinF
EG11392	EG11392	b1186		30269	P0AFA7	nhaB
EG11283	EG11283	b4104		34550	P16683	phnE_1
G7806	EG11478	b3836	yigT		P69428	tatA
EG11160	EG11160	b2924	yggB		P0C0S1	mscS
G7542	EG12995	b2975	yghK		Q46839	glcA
EG11019	EG11019	b3290		84	P0AGI8	trkA
G7303	EG14214	b2486			P77437	hyfF
EG10932	EG10932	b0724		17905	P07014	sdhB
G7115	EG14058	b2076	yegO		P76399	mdtC
EG10751	EG10751	b1124		31905	P0AFK6	potC
G6893	EG13950	b1657	ydhP		P77389	ydhP
G6801	EG13807	b1514	ydeY		P77672	lsrC
EG10613	EG10613	b0914		31743	P60752	msbA
G6573	EG13439	b1116	ycfU		P0ADC3	lolC
G6439	EG13676	b0841	ybjG		P75806	ybjG
EG10462	EG10462	b1829		32320	P23894	htpX
G6280	EG13618	b0511	ybbW		P75712	ybbW
EG10333	EG10333	b4151		739	P0A8Q3	frdD
G436	EG20145	b3224		18121	P41036	nanT
EG10234	EG10234	b0896		31727	P18777	dmsC
EG12853	EG12853	b1336	ydaH		P46133	abgT
EG10168	EG10168	b0657		31471	P23930	lnt
EG12625	EG12625	b3543		33771	P0AEF8	dppB
EG10101	EG10101	b3732		30	P0ABB4	atpD
EG12439	EG12439	b4231	yjfF		P37772	yjfF
EG10003	EG10003	b2413			P0A6J3	cysZ
EG12266	EG12266	b3539	yhjV		P37660	yhjV
EG12153	EG12153	b1469	yddF		P37758	narU
EG12088	EG12088	b2282		32658	P0AFD4	nuoH
EG12017	EG12017	b2136	yohD		P33366	yohD
EG11880	EG11880	b3930	yiiW	520	P32166	menA
EG11754	EG11754	b0070	yabM		P31675	setA
EG11686	EG11686	b3657	yicJ		P31435	yicJ
EG11614	EG11614	b4112		28171	P30844	basS
EG11471	EG11471	b3827	yigM		P0ADP5	yigM
EG11377	EG11377	b3018		33443	P26647	plsC
EG11262	EG11262	b3364	yhfH		P60778	tsgA
G7686	EG12823	b3241	yhcQ		P46482	aaeA
EG11113	EG11113	b0970	yccA		P0AAC6	yccA
G7501	EG13065	b2882	ygfO		P67444	xanQ
G7300	EG14211	b2483			P77858	hyfC
G7070	EG13383	b1985	yeeO		P76352	yeeO
EG10744	EG10744	b1603		18043	P07001	pntA
G6876	EG13938	b1632	ydgQ		P77179	rsxE
EG10658	EG10658	b2477		33030	P0A903	bamC
G6780	EG13789	b1486	yddR		P77308	ddpB
G6559	EG13878	b1065	yceL		P69367	mdtH
EG10530	EG10530	b2568		573	P00803	lepB
G6410	EG13675	b0793	ybhS		P0AFQ2	ybhS
EG10401	EG10401	b2240		689	P08194	glpT
G6262	EG13248	b0486	ybaT		P77400	ybaT
EG10298	EG10298	b0589		31162	P23877	fepG
G2000	EG20256	b1292			P0AGH5	sapC
EG10231	EG10231	b2133		852	P06149	dld
EG12834	EG12834	b3268	yhdW		P45766	yhdW
EG12587	EG12587	b4356	yjiZ		P39398	lgoT
EG10098	EG10098	b3734		33	P0ABB0	atpA
EG12400	EG12400	b1663	ydhE		P37340	mdtK
EG12236	EG12236	b3502		35996	P0AB93	arsB
EG12141	EG12141	b1660	ydhC		P37597	ydhC
EG12076	EG12076	b3477		33180	P33591	nikB
EG11958	EG11958	b4086	yjcV		P32720	alsC
EG11857	EG11857	b3893		33988	P0AAJ5	fdoH
EG11667	EG11667	b2219		37061	Q06067	atoS
EG11610	EG11610	b2370		32766	P30855	evgS
EG11463	EG11463	b3816		911	P0ABI4	corA
EG11367	EG11367	b2786		33320	P0AEC5	barA
EG11242	EG11242	b0898	ycaD		P21503	ycaD
G7664	EG12806	b3199	yrbK		P0ADV9	lptC
EG11076	EG11076	b4031		17776	P0AGF4	xylE
G7437	EG13126	b2771	ygcS		Q46909	ygcS
EG11006	EG11006	b3709		69	P23173	tnaB
G7254	EG14157	b2392	yfeP		P0A769	mntH
EG10802	EG10802	b1015		332	P07117	putP
EG10732	EG10732	b1129		31922	P23837	phoQ
G6873	EG13935	b1629	ydgN		P77611	rsxC
EG10646	EG10646	b1222		18106	P0AFA2	narX
G6754	EG13765	b1443	ydcV		P0AFR9	ydcV
EG10598	EG10598	b1174		31317	P0A734	minE
G6517	EG13853	b1006	ycdG		P75892	rutG
EG10521	EG10521	b0047		82	P03819	kefC
G6400	EG13665	b0770	ybhI		P75763	ybhI
EG10392	EG10392	b2242		17695	P13033	glpB
G6255	EG14240	b0465			P77338	mscK
EG10289	EG10289	b4288		18394	P15029	fecD
G0-10460	EG14344	b4544	yfbW		Q47377	arnE
EG10197	EG10197	b2424		17719	P16701	cysU
EG12754	EG12754	b3110	yhaO		P42628	yhaO
EG10132	EG10132	b4132		34228	P0AAE8	cadB
EG12548	EG12548	b4296	yjhF		P39357	yjhF
EG10062	EG10062	b3210		29063	P0AEC3	arcB
EG12380	EG12380	b3415	yhgC	668	P39835	gntT
EG12230	EG12230	b3493			P0AFJ7	pitA
EG12129	EG12129	b2497		33043	P0AGM7	uraA
EG12057	EG12057	b2199	yejT	36581	P0ABM1	ccmC
EG11946	EG11946	b4072	yjcJ	34352	P0AAK7	nrfC
EG11841	EG11841	b3876	yihO		P32136	yihO
EG11720	EG11720	b3710	yidY		P31462	mdtL
EG11640	EG11640	b1534	ydeE		P31126	ydeE
EG11573	EG11573	b0067	yabK		P31549	thiP
EG11343	EG11343	b1053	yceE		P25744	mdtG
G7946	EG12592	b4364	yjjP		P0ADD5	yjjP
EG11228	EG11228	b1475		32164	P0AAJ3	fdnH
G7618	EG12748	b3104	yhaI		P64592	yhaI
EG11052	EG11052	b3668		15448	P09835	uhpB
G7347	EG13178	b2570			P46187	rseC
EG10987	EG10987	b1885		123	P07018	tap
EG10782	EG10782	b3726		18007	P07654	pstA
G6987	EG13508	b1801	yeaV		P0ABD1	yeaV
EG10708	EG10708	b0576		402	P24207	pheP
G6863	EG13191	b1607	ydgC		P0ACX0	ydgC
EG10640	EG10640	b1227		458	P11350	narI
G6666	EG13924	b1330	ynaI		P0AEB5	ynaI
EG10578	EG10578	b4120		521	P02921	melB
G6476	EG13705	b0934	ycbM		P75851	ssuC
EG10514	EG10514	b0697		587	P03960	kdpB
G6378	EG13304	b0709	ybgH		P75742	dtpD
EG10369	EG10369	b0124		30502	P15877	gcd
G6241	EG13614	b0427	yajR		P77726	yajR
EG10269	EG10269	b3404		807	P0AEJ4	envZ
EG20044	EG20044	b3528		872	P0A830	dctA
EG10180	EG10180	b0430		31005	P0ABJ3	cyoC
EG12720	EG12720	b3078	ygjI		P42590	ygjI
EG10112	EG10112	b0314		18505	P0ABC9	betT
EG12525	EG12525	b4242			P0ABB8	mgtA
EG10056	EG10056	b2841		1024	P0AE24	araE
EG12367	EG12367	b0575	ybdE		P38054	cusA
EG12217	EG12217	b3471	yhhQ		P37619	yhhQ
EG12125	EG12125	b2308		32721	P52094	hisQ
EG12052	EG12052	b2194	yejP	36597	P0ABM9	ccmH
EG11939	EG11939	b4064	yjcD		P0AF52	ghxP
EG11824	EG11824	b3009	yghB		P0AA60	yghB
EG11703	EG11703	b0463		1045	P0AE06	acrA
EG11632	EG11632	b0857		31703	P0AFL1	potI
EG11555	EG11555	b0007	yaaJ		P30143	yaaJ
EG11419	EG11419	b2182		32582	P28246	bcr
EG11327	EG11327	b0336		912	P0AA82	codB
G7849	EG12487	b4184	yjfL		P0AF80	yjfL
EG11194	EG11194	b3654	yicE		P0AGM9	xanP
G7595	EG12955	b3072	yqjJ		P50466	aer
EG11041	EG11041	b1907		56	P0AAD4	tyrP
G7330	EG13454	b2536	yfhS		Q47142	hcaT
EG10939	EG10939	b3981		34108	P0AG96	secE
G7171	EG14094	b2258	yfbJ		P76474	arnF
EG10772	EG10772	b2678			P14176	proW
G6962	EG13487	b1775	ydjK		P76230	ydjK
EG10704	EG10704	b0418	yajN	17644	P18200	pgpA
G6857	EG13926	b1599	ydgE		P69210	mdtI
G6643	EG13907	b1296	ycjJ		P76037	puuP
EG10567	EG10567	b1817		17656	P69797	manX
G6462	EG13695	b0879	ybjZ		P75831	macB
EG10477	EG10477	b2722		33162	P16430	hycD
G6345	EG13646	b0619	ybeP		P77510	dpiB
EG10345	EG10345	b3462		18298	P0AC30	ftsX
G6219	EG13301	b0367	yaiJ		Q47539	tauC
EG10263	EG10263	b0594		818	P10378	entE
EG13235	EG13235	b0731			P54745	mngA
EG10177	EG10177	b0341		31261	P17583	cynX
EG12662	EG12662	b0653			P0AER5	gltK
EG10105	EG10105	b3735		26	P0ABA4	atpH
EG12475	EG12475	b4156	yjeM		P39282	yjeM
EG10012	EG10012	b0886	ycaB	17725	P23886	cydC
EG12282	EG12282	b3578	yiaN		P37675	yiaN
EG12178	EG12178	b4136		34213	P36655	dsbD
EG12093	EG12093	b2276		29354	P0AFF0	nuoN
EG12034	EG12034	b2170	yeiO		P33026	setB
EG11896	EG11896	b2014	yeeF		P0AA47	plaP
EG11800	EG11800	b2995		33414	P37180	hybB
EG11691	EG11691	b3664	yicO		P31440	adeQ
EG11626	EG11626	b0862		31670	P0AE34	artQ
EG11499	EG11499	b3184	yhbE		P0AA73	yhbE
EG11393	EG11393	b1185	ycgA	31933	P0A6M2	dsbB
G7808	EG14322	b3838	ysgB		P69425	tatB
EG11180	EG11180	b3291	yhdC	35417	P0A742	mscL
G7549	EG13001	b2983	yghQ		Q46841	yghQ
G7309	EG14220	b2492			P77733	focB
EG10933	EG10933	b0721		17902	P69054	sdhC
G7130	EG14063	b2098	yegT		P76417	yegT
EG10753	EG10753	b0692		31552	P0AAF1	potE
G6916	EG13972	b1690	ydiM		P76197	ydiM
G6802	EG13808	b1515	ydeZ		P0AFS1	lsrD
G6575	EG13441	b1118	ycfW		P75958	lolE
EG10548	EG10548	b0027		11326	P00804	lspA
G6440	EG13696	b0842			P0AEY8	mdfA
EG10336	EG10336	b2167		350	P20966	fruA
G6093	EG12676	b0177	yzzY		P0A940	bamA
EG10250	EG10250	b2365	yfdD	35717	P08555	dsdX
EG12883	EG12883	b2987			P43676	pitB
EG12626	EG12626	b3542		33768	P0AEG1	dppC
EG10102	EG10102	b3737		29	P68699	atpE
EG12442	EG12442	b4461	yfjD		P37908	yfjD
EG10006	EG10006	b4123		34479	P0ABN9	dcuB
EG12268	EG12268	b3547	yhjX		P37662	yhjX
EG12166	EG12166	b0920	ycbC		P0AB01	elyC
EG12090	EG12090	b2280		32652	P0AFE0	nuoJ
EG12020	EG12020	b2138	yohH		P33369	mdtQ
EG11883	EG11883	b1429		32106	P25396	tehA
EG11767	EG11767	b3485	yhhJ		P0AGH1	yhhJ
EG11687	EG11687	b3659	yicK		P31436	setC
EG11616	EG11616	b4148		34460	P69937	sugE
EG11479	EG11479	b3839	yigU		P69423	tatC
EG11379	EG11379	b0979		31813	P26458	appB
EG11266	EG11266	b3615	yibD		P11290	waaH
G7705	EG12885	b3327			P41441	gspF
EG11123	EG11123	b1255	yciC		P21365	yciC
G7507	EG13071	b2888	ygfU		Q46821	uacT
G7301	EG14212	b2484			P77416	hyfD
EG10928	EG10928	b0377		17914	P0AFY6	sbmA
G7113	EG14056	b2074	yegM		P76397	mdtA
EG10745	EG10745	b1602		18040	P0AB67	pntB
G6877	EG13939	b1634	ydgR		P77304	dtpA
EG10664	EG10664	b2964		442	P0AFF4	nupG
G6786	EG12456	b1492			P63235	gadC
EG10607	EG10607	b0634		18145	P0ABG7	mrdB
G6561	EG13880	b1069	yceN		P0AF16	murJ
EG10538	EG10538	b3457		552	P0AEX7	livH
G6418	EG13321	b0815	ybiP		P75785	opgE
EG10405	EG10405	b4077		34330	P21345	gltP
G6265	EG13258	b0489	ybbK		P0AA53	qmcA
EG10303	EG10303	b0153		776	P06972	fhuB
G2001	EG20255	b1293			P0AGH3	sapB
EG10232	EG10232	b0894		17710	P18775	dmsA
EG12835	EG12835	b3269	yhdX		P45767	yhdX
EG10163	EG10163	b3911		908	P0AE82	cpxA
EG12591	EG12591	b4359	yjjO	18169	P39401	opgB
EG10099	EG10099	b3738		32	P0AB98	atpB
EG12414	EG12414	b2094		715	P69828	gatA
EG12241	EG12241	b3514	yhiV		P37637	mdtF
EG12142	EG12142	b2796		33329	P0AAD6	sdaC
EG12077	EG12077	b3478		33183	P0AFA9	nikC
EG12009	EG12009	b2128	yehW		P33359	yehW
EG11869	EG11869	b3909		589	P0A712	kdgT
EG11742	EG11742	b1496	yddA		P31826	yddA
EG11672	EG11672	b2224		985	P76461	atoB
EG11612	EG11612	b4111		361	P0C0L7	proP
EG11468	EG11468	b3823	yigJ		P0AG38	rhtC
EG11370	EG11370	b4040		50	P0AGK1	ubiA
EG11257	EG11257	b0385	yaiC		P0AAP1	dgcC
G7679	EG12818	b3227	yhcL		P45428	dcuD
EG11096	EG11096	b0407	yajC		P0ADZ7	yajC
G7447	EG13169	b2789	ygcZ		Q46916	gudP
G7258	EG14169	b2412			P77173	zipA
EG10807	EG10807	b0945		328	P0A7E1	pyrD
G7037	EG14037	b1918	yecS		P0AFT2	tcyL
EG10733	EG10733	b0400		394	P08400	phoR
G6874	EG13936	b1630	ydgO		P76182	rsxD
EG10652	EG10652	b0019		15893	P13738	nhaA
G6764	EG13776	b1453	yncF		P77610	ansP
EG10601	EG10601	b1890		491	P09348	motA
G6544	EG13412	b1038			P0AE98	csgF
EG10522	EG10522	b2587		32867	P0AEX3	kgtP
G6404	EG13669	b0787	ybhM		P75769	ybhM
EG10393	EG10393	b2243		17692	P0A996	glpC
G6256	EG13268	b0479			P52067	fsr
EG10296	EG10296	b0590		18382	P23876	fepD
G0-10594	EG14016	b4602	ynhF		A5A618	ynhF
EG10198	EG10198	b2423		27371	P0AEB0	cysW
EG12760	EG12760	b3127	yhaU		P0AA80	garP
EG10139	EG10139	b0175		930	P0ABG1	cdsA
EG12563	EG12563	b4321	yjiB		P0AC94	gntP
EG10084	EG10084	b0112		998	P15993	aroP
EG12392	EG12392	b1206	ychM		P0AFR2	dauA
EG12231	EG12231	b3494	yhiO		P0A8S5	uspB
EG12134	EG12134	b0813	ybiF		P0AA67	rhtA
EG12058	EG12058	b2200	yejV	36577	P0ABL8	ccmB
EG11961	EG11961	b3603		35161	P33231	lldP
EG11947	EG11947	b4073	yjcK	34355	P32709	nrfD
EG11842	EG11842	b3877	yihP		P32137	yihP
EG11732	EG11732	b3754	yieO		P31474	hsrA
EG11658	EG11658	b1616			P0CE44	uidB
EG11606	EG11606	b1250		35309	P31069	kch
EG11459	EG11459	b3795	yifK		P27837	yifK
EG11354	EG11354	b2685		33259	P27303	emrA
EG11229	EG11229	b1476		32168	P0AEK7	fdnI
G7642	EG12778	b3147	yraM		P45464	lpoA
EG11053	EG11053	b3667		15449	P09836	uhpC
G7352	EG14222	b2595	yfiO		P0AC02	bamD
EG10988	EG10988	b1886		122	P07017	tar
G7243	EG14148	b2380	ypdA		P0AA93	ypdA
EG10784	EG10784	b3727		18001	P0AGH8	pstC
G6999	EG14012	b1821	yebN		P76264	mntP
EG10722	EG10722	b4095		34526	P16689	phnM
G6871	EG13933	b1627	ydgL		P0A766	rsxA
EG10642	EG10642	b1223		18112	P10903	narK
G6744	EG13758	b1433	ydcO		P76103	ydcO
EG10594	EG10594	b2148		500	P23200	mglC
G6508	EG13732	b0987	ymcD		P75885	gfcA
EG10515	EG10515	b0696		586	P03961	kdpC
G6384	EG13310	b0715	ybgN		P75747	abrB
EG10388	EG10388	b0810		700	P0AEQ6	glnP
G6242	EG13249	b0441	ybaU		P0ADY1	ppiD
EG10271	EG10271	b3006		804	P0ABU7	exbB
EG20053	EG20053	b3691	yidT	856	P0AA76	dgoT
EG10181	EG10181	b0429		31008	P0ABJ6	cyoD
EG12732	EG12732	b3089	ygjU		P0AGE4	sstT
EG10115	EG10115	b3722		18502	P08722	bglF
EG12539	EG12539	b4265	yjgT		P39344	idnT
EG10059	EG10059	b4460		18535	P0AE26	araH
EG12368	EG12368	b1859	yebI		P39832	znuB
EG12219	EG12219	b3473	yhhS		P37621	yhhS
EG12127	EG12127	b4240		34601	P36672	treB
EG12053	EG12053	b2195	yejQ	36594	P0AA86	ccmG
EG11940	EG11940	b4065	yjcE		P32703	yjcE
EG11826	EG11826	b0981	yccC		P38134	etk
EG11704	EG11704	b0462			P31224	acrB
EG11636	EG11636	b1528	ydeA		P31122	ydeA
EG11561	EG11561	b0040	yaaP	36822	P31553	caiT
EG11330	EG11330	b2663		728	P25527	gabP
G7889	EG12536	b4262	yjgQ		P0ADC6	lptG
EG11197	EG11197	b3705	yidC		P25714	yidC
G7609	EG12740	b3095	yqjA		P0AA63	yqjA
EG11046	EG11046	b3452		40	P10905	ugpA
G7337	EG13462	b2543	yphA		P0AD47	yphA
EG10940	EG10940	b0409		29893	P0AG93	secF
G7190	EG12607	b2298	yfcC		P39263	yfcC
EG10775	EG10775	b4160		356	P0A8K1	psd
G6975	EG13498	b1789	yeaL		P0ACY6	yeaL
EG10705	EG10705	b1278		17641	P0A924	pgpB
G6858	EG13927	b1600	ydgF		P69212	mdtJ
G6649	EG13912	b1311	ycjO		P0AFR7	ycjO
EG10568	EG10568	b1818		18175	P69801	manY
G6464	EG13226	b0890			P46889	ftsK
EG10479	EG10479	b2720		33154	P16432	hycF
G6347	EG13545	b0621			P0ABP3	dcuC
